Id,Boundary,Zone
18966,"POLYGON ((20.1620803059241 49.0431676133961, 20.1624020479573 49.0429723779145, 20.162030814019 49.0427079910018, 20.1617090722644 49.0429032254587, 20.1620803059241 49.0431676133961))",Unzoned
18970,"POLYGON ((20.1977901570221 49.0597012213395, 20.1977266380655 49.0599860231622, 20.1983767087421 49.0600486353324, 20.1984402240726 49.0597638331359, 20.1977901570221 49.0597012213395))",Unzoned
18976,"POLYGON ((20.177989217299 49.0631334779939, 20.17756470042 49.0630625170418, 20.1774297142353 49.0634112164966, 20.1778542338802 49.0634821779559, 20.177989217299 49.0631334779939))",Unzoned
18988,"POLYGON ((20.1738081676768 49.0585307598868, 20.1739178186788 49.0582520823772, 20.1737057958483 49.0582160511874, 20.1735961437361 49.0584947290403, 20.1738081676768 49.0585307598868))",Unzoned
19007,"POLYGON ((20.1591055910191 49.0401668726761, 20.1594873101737 49.040025885096, 20.1593264722833 49.0398376708191, 20.1589447541282 49.0399786578772, 20.1591055910191 49.0401668726761))",Unzoned
19008,"POLYGON ((20.179916529603 49.0363765902138, 20.1797487863709 49.036110710415, 20.1789400044436 49.03633128279, 20.1791077440772 49.0365971637352, 20.179916529603 49.0363765902138))",Unzoned
19025,"POLYGON ((20.1770955856875 49.0602781508591, 20.1767125644157 49.060138516052, 20.1765000802162 49.0603902218749, 20.1768831028095 49.0605298573884, 20.1770955856875 49.0602781508591))",ResidentialLow
19036,"POLYGON ((20.1672426795225 49.032762952181, 20.1669155021917 49.0325717072975, 20.1663337914822 49.033001961476, 20.166660969363 49.0331932079979, 20.1672426795225 49.032762952181))",Unzoned
19040,"POLYGON ((20.1299988834441 49.0571041108658, 20.1298765209272 49.0568277299406, 20.1290354437593 49.0569885631384, 20.1291578019839 49.0572649449235, 20.1299988834441 49.0571041108658))",Unzoned
19052,"POLYGON ((20.1932580527137 49.0705592782754, 20.1934584976968 49.0708152274212, 20.1940428353702 49.0706176796125, 20.1938423881552 49.0703617314611, 20.1932580527137 49.0705592782754))",Unzoned
19059,"POLYGON ((20.166058761213 49.0362782197566, 20.1663849976857 49.0360862647076, 20.1663120089231 49.0360326417464, 20.1659857725254 49.0362245965912, 20.166058761213 49.0362782197566))",Unzoned
19064,"POLYGON ((20.1593323437239 49.0402776480134, 20.1596910145936 49.0401125663095, 20.1591888070088 49.0396409654837, 20.1588301379081 49.0398060456496, 20.1593323437239 49.0402776480134))",Unzoned
19068,"POLYGON ((20.1974686903561 49.0610383844332, 20.1979021126035 49.0610799759857, 20.1979179349682 49.061008770046, 20.1974845133255 49.0609671785556, 20.1974686903561 49.0610383844332))",Unzoned
19080,"POLYGON ((20.195459728625 49.0603801409815, 20.1950989512225 49.0602169138714, 20.195036854602 49.060276186197, 20.1953976322255 49.0604394135007, 20.195459728625 49.0603801409815))",Unzoned
19088,"POLYGON ((20.1223931649902 49.058239441912, 20.1225504419046 49.0579707986253, 20.1217328947784 49.0577640692625, 20.1215756141443 49.0580327111485, 20.1223931649902 49.058239441912))",Unzoned
19091,"POLYGON ((20.1965556473849 49.0634850081218, 20.196269382565 49.063702882439, 20.1969325108047 49.0640791001855, 20.1972187749263 49.0638612242509, 20.1965556473849 49.0634850081218))",Unzoned
19104,"POLYGON ((20.1957943176999 49.0342154848674, 20.1959180485985 49.0339393739546, 20.1952881514176 49.0338173407397, 20.1951644173518 49.0340934509661, 20.1957943176999 49.0342154848674))",Unzoned
19111,"POLYGON ((20.1739516904124 49.0590185554805, 20.173527404704 49.0589470896028, 20.1733914687066 49.0592956277787, 20.1738157571746 49.0593670941668, 20.1739516904124 49.0590185554805))",ResidentialLow
19134,"POLYGON ((20.1838854557022 49.0588540051, 20.1838230716158 49.059138914536, 20.1845817610453 49.0592106577547, 20.1846441408948 49.0589257478894, 20.1838854557022 49.0588540051))",Unzoned
19141,"POLYGON ((20.1992522974719 49.0563296571273, 20.199315851196 49.0560448583942, 20.1988825111363 49.0560030892306, 20.1988189549954 49.0562878877143, 20.1992522974719 49.0563296571273))",CommercialLow
19151,"POLYGON ((20.1778950466247 49.0651571165607, 20.1774788763101 49.0652469602657, 20.1776497868503 49.0655887893633, 20.1780659597246 49.0654989451982, 20.1778950466247 49.0651571165607))",Unzoned
19152,"POLYGON ((20.1711802145658 49.069699580816, 20.1711842911284 49.0699874112492, 20.1717318872506 49.0699840619006, 20.1717278075244 49.0696962314694, 20.1711802145658 49.069699580816))",Unzoned
19173,"POLYGON ((20.1770279525055 49.0618318497101, 20.1767129737955 49.0616318219235, 20.1762563848025 49.0619422986885, 20.1765713636122 49.0621423276426, 20.1770279525055 49.0618318497101))",ResidentialLow
19177,"POLYGON ((20.1413391924018 49.069554246769, 20.1410363500498 49.0693462529482, 20.140878068569 49.0694457411301, 20.1411809108541 49.0696537353623, 20.1413391924018 49.069554246769))",Unzoned
19182,"POLYGON ((20.1720660256205 49.0577515965504, 20.1720046797234 49.0580366027493, 20.1728720298464 49.0581172318837, 20.1729333708949 49.0578322252013, 20.1720660256205 49.0577515965504))",Unzoned
19188,"POLYGON ((20.1594860846283 49.0556108170162, 20.1598485560014 49.0554492525107, 20.1596641856264 49.0552705839952, 20.1593017149697 49.0554321479304, 20.1594860846283 49.0556108170162))",Unzoned
19193,"POLYGON ((20.1924177165865 49.0684549009601, 20.1928354866517 49.0683682667792, 20.1927036336188 49.068093769445, 20.1922858656375 49.0681804031636, 20.1924177165865 49.0684549009601))",Unzoned
19194,"POLYGON ((20.1488662649706 49.0614425400977, 20.1491062968933 49.0616833165384, 20.1494726913311 49.0615255806179, 20.1492326583783 49.0612848049271, 20.1488662649706 49.0614425400977))",Unzoned
19196,"POLYGON ((20.1981786909017 49.058477159725, 20.1981305174553 49.0587632582297, 20.198239352973 49.0587711728938, 20.1982875258035 49.0584850743409, 20.1981786909017 49.058477159725))",Unzoned
19199,"POLYGON ((20.1965447403432 49.0619657059668, 20.1964720858398 49.062249563142, 20.1971200291647 49.0623211777008, 20.197192680092 49.0620373201023, 20.1965447403432 49.0619657059668))",Unzoned
19247,"POLYGON ((20.1676282823958 49.0349738788749, 20.1673645587473 49.0347441234249, 20.1668403986773 49.0350042197027, 20.1671041212565 49.0352339763347, 20.1676282823958 49.0349738788749))",Unzoned
19266,"POLYGON ((20.1638034130687 49.0663391429127, 20.1638034136002 49.0660512997752, 20.163365352243 49.0660512986015, 20.163365349181 49.0663391417251, 20.1638034130687 49.0663391429127))",Unzoned
19267,"POLYGON ((20.1780845572263 49.0655115051257, 20.1776784424414 49.0656194079172, 20.1778837090922 49.065952975534, 20.1782898261691 49.0658450720386, 20.1780845572263 49.0655115051257))",Unzoned
19275,"POLYGON ((20.1638034139075 49.0667709073296, 20.1638034133234 49.0670587504314, 20.1642414835586 49.0670587499907, 20.1642414816122 49.0667709068752, 20.1638034139075 49.0667709073296))",Unzoned
19277,"POLYGON ((20.181351036508 49.0603504120202, 20.1809737810088 49.060496669849, 20.1810850613815 49.0606206286552, 20.1814623175015 49.0604743704689, 20.181351036508 49.0603504120202))",ResidentialLow
19278,"POLYGON ((20.1648474245983 49.0648109219004, 20.1645546656106 49.0650250398674, 20.1647990579904 49.0651693195123, 20.1650918167914 49.0649552009296, 20.1648474245983 49.0648109219004))",Unzoned
19286,"POLYGON ((20.1752859359885 49.0689955791769, 20.1752776051303 49.068707787662, 20.1750586027691 49.0687105248866, 20.1750669323624 49.0689983164104, 20.1752859359885 49.0689955791769))",Unzoned
19292,"POLYGON ((20.159723599813 49.0670677735411, 20.1595046318773 49.0668184688423, 20.1589355053779 49.0670342835169, 20.159154471387 49.0672835892758, 20.159723599813 49.0670677735411))",Unzoned
19306,"POLYGON ((20.1280188870437 49.0521258194875, 20.1281231955944 49.0524053770367, 20.1287612022932 49.0523025349291, 20.1286568903649 49.0520229779324, 20.1280188870437 49.0521258194875))",Unzoned
19344,"POLYGON ((20.1698243783593 49.0284158091363, 20.1701953805269 49.0285685715208, 20.1706599856839 49.028080639971, 20.1702889856843 49.0279278790795, 20.1698243783593 49.0284158091363))",Unzoned
19349,"POLYGON ((20.1319645433429 49.0663301762394, 20.1322622409763 49.0665413371491, 20.132422921016 49.0664435302975, 20.1321252232751 49.0662323697982, 20.1319645433429 49.0663301762394))",Unzoned
19360,"POLYGON ((20.1389074203665 49.0456528193965, 20.1387055697488 49.0459082567543, 20.1390941558992 49.0460409436801, 20.1392960050811 49.0457855056402, 20.1389074203665 49.0456528193965))",Unzoned
19365,"POLYGON ((20.1961652361132 49.0342596501419, 20.195976999917 49.0339997698698, 20.1952853141281 49.0342163574053, 20.1954735475108 49.0344762387814, 20.1961652361132 49.0342596501419))",Unzoned
19370,"POLYGON ((20.1991297354263 49.0449590896774, 20.199029035621 49.0446789595303, 20.1987094315459 49.0447286064568, 20.1988101296493 49.0450087368715, 20.1991297354263 49.0449590896774))",Unzoned
19384,"POLYGON ((20.1302990922921 49.0638161719606, 20.1305462101164 49.0635785076463, 20.1304557904359 49.0635379114751, 20.1302086723868 49.0637755755962, 20.1302990922921 49.0638161719606))",Unzoned
19394,"POLYGON ((20.1852116680511 49.0582373073981, 20.1856438681615 49.0582839712406, 20.1856793703738 49.0581419527356, 20.1852471714323 49.0580952890311, 20.1852116680511 49.0582373073981))",Unzoned
19419,"POLYGON ((20.1633621443051 49.0615188070377, 20.1631310337736 49.0612742899341, 20.1629449877917 49.0613502257182, 20.163176097753 49.0615947431881, 20.1633621443051 49.0615188070377))",Unzoned
19428,"POLYGON ((20.1785876644745 49.065159079386, 20.1790038316882 49.0650692315265, 20.1788329135725 49.0647274043632, 20.1784167489207 49.0648172516253, 20.1785876644745 49.065159079386))",Unzoned
19440,"POLYGON ((20.1369301523591 49.0540013322818, 20.1371615816681 49.0542457044355, 20.1374404437669 49.0541316249155, 20.1372090136058 49.0538872533115, 20.1369301523591 49.0540013322818))",Unzoned
19442,"POLYGON ((20.1693097497208 49.0594955540183, 20.1697439405556 49.0595334542083, 20.1698160277488 49.0591767819951, 20.1693818399595 49.0591388820906, 20.1693097497208 49.0594955540183))",CommercialLow
19446,"POLYGON ((20.1656877099838 49.0336570570166, 20.1659845907256 49.0334455157841, 20.1656628643277 49.0332503096554, 20.1653659834043 49.0334618500661, 20.1656877099838 49.0336570570166))",Unzoned
19451,"POLYGON ((20.1368483590036 49.0526051548948, 20.1372804307813 49.0526521298065, 20.1374233677704 49.0520841623871, 20.1369913007665 49.0520371880329, 20.1368483590036 49.0526051548948))",Unzoned
19468,"POLYGON ((20.1344427809784 49.0646627770194, 20.1344175516947 49.0643754127432, 20.1340895623281 49.0643878473177, 20.1341147897248 49.0646752116543, 20.1344427809784 49.0646627770194))",Unzoned
19490,"POLYGON ((20.1981908827868 49.0642570993748, 20.1983252479203 49.0645310681122, 20.1984294814864 49.0645089949706, 20.1982951158365 49.0642350263509, 20.1981908827868 49.0642570993748))",Unzoned
19517,"POLYGON ((20.133625670746 49.0284235961457, 20.1333599752462 49.0286523489422, 20.1337078459548 49.0288270656242, 20.1339735408112 49.0285983120299, 20.133625670746 49.0284235961457))",Unzoned
19536,"POLYGON ((20.168104641766 49.0521583687186, 20.1680597033594 49.0524446938153, 20.1687131506293 49.0524889957984, 20.1687580853293 49.0522026704292, 20.168104641766 49.0521583687186))",Unzoned
19550,"POLYGON ((20.1807720563731 49.0701867140482, 20.180366328272 49.0702953037963, 20.1804076466139 49.0703619477122, 20.1808133751712 49.0702533578225, 20.1807720563731 49.0701867140482))",Unzoned
19566,"POLYGON ((20.1687030972259 49.0681565360556, 20.1687878908423 49.0678741365083, 20.1685729937239 49.0678462792246, 20.1684881989408 49.068128678609, 20.1687030972259 49.0681565360556))",Unzoned
19573,"POLYGON ((20.1361185652843 49.0563316356532, 20.1365005754889 49.0564724241609, 20.1367683476214 49.0561585960794, 20.1363863390424 49.0560178084598, 20.1361185652843 49.0563316356532))",Unzoned
19578,"POLYGON ((20.160473854683 49.070537161747, 20.1608258868288 49.070365825524, 20.1606303068036 49.0701923539812, 20.1602782752261 49.0703636896158, 20.160473854683 49.070537161747))",Unzoned
19587,"POLYGON ((20.1696958277557 49.0381914727232, 20.1694177784674 49.0384138193155, 20.1695023270725 49.0384595204737, 20.1697803762438 49.0382371736787, 20.1696958277557 49.0381914727232))",Unzoned
19604,"POLYGON ((20.1749370463024 49.06444814262, 20.1752760438852 49.0646304433334, 20.1754841158467 49.064463375565, 20.175145118624 49.0642810754596, 20.1749370463024 49.06444814262))",Unzoned
19611,"POLYGON ((20.1197986686551 49.0582429081011, 20.1193739481751 49.0581725881057, 20.1192936948003 49.0583819283846, 20.119718416943 49.0584522486824, 20.1197986686551 49.0582429081011))",Unzoned
19623,"POLYGON ((20.1333445510847 49.0653158526208, 20.133676085372 49.0655039880654, 20.1338192449616 49.0653950634255, 20.1334877108477 49.0652069283897, 20.1333445510847 49.0653158526208))",Unzoned
19639,"POLYGON ((20.159383207823 49.0418775795388, 20.1593602714175 49.0415901303011, 20.1592509600082 49.0415939020769, 20.1592738957848 49.0418813513328, 20.159383207823 49.0418775795388))",Unzoned
19647,"POLYGON ((20.1425264377846 49.066361927223, 20.1427198024332 49.0666202097992, 20.1429163379262 49.066556681046, 20.1427229724969 49.0662983987919, 20.1425264377846 49.066361927223))",Unzoned
19658,"POLYGON ((20.1667126061307 49.0354027949349, 20.167135022665 49.0353271804922, 20.1670487706072 49.0351188795222, 20.166626355714 49.0351944936609, 20.1667126061307 49.0354027949349))",Unzoned
19680,"POLYGON ((20.1706307862688 49.0383160185652, 20.1703388242239 49.0385305147422, 20.1709913408972 49.0389144154882, 20.1712833024247 49.0386999176714, 20.1706307862688 49.0383160185652))",Unzoned
19696,"POLYGON ((20.1710717840246 49.060990625393, 20.1712544769839 49.0607290141572, 20.1704582876098 49.0604888986721, 20.170275591383 49.0607505086404, 20.1710717840246 49.060990625393))",ResidentialLow
19712,"POLYGON ((20.1947824552397 49.0277667448207, 20.1951435150851 49.027604011781, 20.1948960485546 49.0273665788495, 20.194534989639 49.0275293111263, 20.1947824552397 49.0277667448207))",Unzoned
19728,"POLYGON ((20.1609321788062 49.0684374654908, 20.1606592891922 49.0682122899907, 20.1601452296825 49.0684812418741, 20.1604181184154 49.0687064185746, 20.1609321788062 49.0684374654908))",Unzoned
19739,"POLYGON ((20.1786577479646 49.0689612354066, 20.1790958142558 49.0689583673839, 20.1790903572387 49.068598581, 20.1786522941109 49.0686014490192, 20.1786577479646 49.0689612354066))",Unzoned
19750,"POLYGON ((20.1984395831409 49.0341630509309, 20.1985881279384 49.0344338214441, 20.1991028925192 49.0343117324245, 20.1989543452752 49.0340409625555, 20.1984395831409 49.0341630509309))",Unzoned
19751,"POLYGON ((20.1240695122028 49.0307830770341, 20.1240887088959 49.0304955092254, 20.1234327242903 49.0304765731578, 20.1234135238263 49.0307641408367, 20.1240695122028 49.0307830770341))",Unzoned
19756,"POLYGON ((20.1733997389686 49.0711090243266, 20.1732907974567 49.0708302226468, 20.1728664543393 49.0709017982756, 20.172975393623 49.0711806003405, 20.1733997389686 49.0711090243266))",Unzoned
19761,"POLYGON ((20.1683637423022 49.0618874077844, 20.1684959546887 49.0621618261235, 20.1690179511137 49.0620532223481, 20.1688857361248 49.0617788046565, 20.1683637423022 49.0618874077844))",Unzoned
19764,"POLYGON ((20.1744091297598 49.0708411793574, 20.1742297895668 49.0705785584027, 20.1734303594297 49.0708142170425, 20.173609696226 49.0710768392107, 20.1744091297598 49.0708411793574))",Unzoned
19776,"POLYGON ((20.1890387746752 49.0710074681167, 20.188649901069 49.0711400407267, 20.1889021261258 49.0714594113659, 20.1892910015745 49.071326837923, 20.1890387746752 49.0710074681167))",Unzoned
19805,"POLYGON ((20.1946433594982 49.0615686076435, 20.194209325108 49.0615298466855, 20.1940913525253 49.0621002916668, 20.194525391781 49.0621390530903, 20.1946433594982 49.0615686076435))",Unzoned
19810,"POLYGON ((20.1922392997423 49.0595888874329, 20.1921859333782 49.059874587488, 20.1929467382915 49.0599359589808, 20.1930001003689 49.0596502585541, 20.1922392997423 49.0595888874329))",Unzoned
19817,"POLYGON ((20.1527342719891 49.0202375477353, 20.152345629401 49.0203699102676, 20.1525971963025 49.0206894194523, 20.1529858407333 49.02055705609, 20.1527342719891 49.0202375477353))",Unzoned
19836,"POLYGON ((20.1293431325906 49.0516041435703, 20.1293352875222 49.051316347773, 20.1284595633237 49.0513266505793, 20.1284674033369 49.0516144464068, 20.1293431325906 49.0516041435703))",Unzoned
19843,"POLYGON ((20.1987600842013 49.0641308669444, 20.1989857925971 49.064377559489, 20.1994550688006 49.0641921650035, 20.1992293588992 49.063945473361, 20.1987600842013 49.0641308669444))",Unzoned
19854,"POLYGON ((20.1619207964206 49.0394312995524, 20.1622172984105 49.0396430898449, 20.1627810544939 49.0393019585848, 20.1624845521013 49.0390901697264, 20.1619207964206 49.0394312995524))",Unzoned
19864,"POLYGON ((20.1792547706184 49.0631611837567, 20.1796835030925 49.063102171462, 20.1795936985351 49.0628204418644, 20.1791649683867 49.0628794538409, 20.1792547706184 49.0631611837567))",Unzoned
19886,"POLYGON ((20.1532362609126 49.021373929139, 20.1536340664509 49.0214939589973, 20.1539534436548 49.0210361139277, 20.1535556409695 49.020916085177, 20.1532362609126 49.021373929139))",Unzoned
19896,"POLYGON ((20.1326925435265 49.0601501904036, 20.1326171173537 49.0598666482191, 20.1319699198149 49.0599409983655, 20.1320453424071 49.0602245409491, 20.1326925435265 49.0601501904036))",Unzoned
19900,"POLYGON ((20.1751298909552 49.0608305265418, 20.1747416523334 49.0606972552023, 20.1745388492915 49.0609523875161, 20.1749270893392 49.061085659677, 20.1751298909552 49.0608305265418))",ResidentialLow
19909,"POLYGON ((20.1742102510915 49.0591341931423, 20.1739314530093 49.0593561948832, 20.1740159056204 49.0594019999772, 20.1742947035878 49.0591799980334, 20.1742102510915 49.0591341931423))",Unzoned
19918,"POLYGON ((20.1440201753033 49.0520678721496, 20.1444553627691 49.0521000781874, 20.14452885818 49.0516710246107, 20.1440936744048 49.0516388188683, 20.1440201753033 49.0520678721496))",Unzoned
19921,"POLYGON ((20.1559347250706 49.0414901139278, 20.1562186523503 49.041709233237, 20.1563853091507 49.0416159047318, 20.1561013816596 49.041396785828, 20.1559347250706 49.0414901139278))",Unzoned
19933,"POLYGON ((20.1316790251068 49.064623814652, 20.1319824823295 49.0648313989787, 20.1324563424844 49.0645322915178, 20.1321528850764 49.0643247084255, 20.1316790251068 49.064623814652))",Unzoned
19963,"POLYGON ((20.1600536946964 49.0564940593688, 20.1598814672391 49.0567587136926, 20.1601834889516 49.0568436056554, 20.1603557151101 49.0565789508775, 20.1600536946964 49.0564940593688))",Unzoned
19970,"POLYGON ((20.156743088557 49.0684014523983, 20.1570397357667 49.0686132590357, 20.1572815059004 49.0684670730319, 20.1569848585174 49.0682552670098, 20.156743088557 49.0684014523983))",Unzoned
19977,"POLYGON ((20.1804714115364 49.0418591384696, 20.180696652983 49.04210597551, 20.1810721247562 49.0419579015236, 20.1808468821018 49.0417110652034, 20.1804714115364 49.0418591384696))",Unzoned
19986,"POLYGON ((20.1658524856993 49.0352935321015, 20.1654148038213 49.0352999780763, 20.16542460985 49.0355877486806, 20.1658622942526 49.0355813026828, 20.1658524856993 49.0352935321015))",Unzoned
19991,"POLYGON ((20.1918200796677 49.04508817981, 20.1916293067216 49.045347270054, 20.1918263757995 49.0454099728587, 20.1920171479696 49.0451508822875, 20.1918200796677 49.04508817981))",Unzoned
19992,"POLYGON ((20.137625059844 49.0445441554552, 20.1371934092202 49.0444957989793, 20.1371750162727 49.0445667375066, 20.137606667491 49.0446150940541, 20.137625059844 49.0445441554552))",Unzoned
20020,"POLYGON ((20.1604295821517 49.0406682976367, 20.1607983439778 49.040823480557, 20.1611524128628 49.0404598320139, 20.160783652595 49.0403046502241, 20.1604295821517 49.0406682976367))",Unzoned
20047,"POLYGON ((20.1688368559663 49.0446897393054, 20.1692687255575 49.0446422307315, 20.1692145250718 49.0444293088539, 20.168782657278 49.0444768172365, 20.1688368559663 49.0446897393054))",Unzoned
20049,"POLYGON ((20.139497401374 49.0429057835883, 20.1395156331835 49.0426181891965, 20.1394062676552 49.0426151950065, 20.1393880352166 49.0429027893775, 20.139497401374 49.0429057835883))",Unzoned
20064,"POLYGON ((20.1371457360303 49.0226594745071, 20.1369438618439 49.0224040815438, 20.1364584366862 49.0225700331496, 20.1366603090375 49.0228254269446, 20.1371457360303 49.0226594745071))",Unzoned
20070,"POLYGON ((20.142441238116 49.0657475823625, 20.1422162054084 49.065500624183, 20.1420282843507 49.0655745577178, 20.1422533164513 49.0658215162572, 20.142441238116 49.0657475823625))",Unzoned
20075,"POLYGON ((20.1852520165677 49.04288303685, 20.1855562015152 49.0426759950496, 20.1854774650059 49.0426260026457, 20.1851732800416 49.0428330442402, 20.1852520165677 49.04288303685))",Unzoned
20079,"POLYGON ((20.1312980486639 49.0606316853252, 20.1308698113619 49.0605712230221, 20.1307088004217 49.06106370877, 20.1311370417443 49.0611241716884, 20.1312980486639 49.0606316853252))",Unzoned
20110,"POLYGON ((20.1560726645611 49.026749788003, 20.1558852944435 49.0270099255873, 20.1562808796297 49.0271331407412, 20.1564682481641 49.0268730025112, 20.1560726645611 49.026749788003))",Unzoned
20124,"POLYGON ((20.1951955994645 49.0288933269041, 20.1948851735488 49.0290962702806, 20.195116643238 49.0292493667502, 20.1954270691799 49.0290464227565, 20.1951955994645 49.0288933269041))",Unzoned
20138,"POLYGON ((20.1592879075163 49.069198062913, 20.1591427340552 49.068926483741, 20.1589360652751 49.0689741760936, 20.1590812377421 49.0692457555179, 20.1592879075163 49.069198062913))",Unzoned
20139,"POLYGON ((20.1946266661822 49.0339223169645, 20.1948087661534 49.0336605561353, 20.1943111326876 49.0335108896244, 20.1941290306708 49.0337726496642, 20.1946266661822 49.0339223169645))",Unzoned
20178,"POLYGON ((20.142210801462 49.0497105275641, 20.1420063336014 49.049965068188, 20.1427808432389 49.0502338596116, 20.1429853082833 49.0499793176112, 20.142210801462 49.0497105275641))",Unzoned
20181,"POLYGON ((20.1400644721014 49.0530437890932, 20.1403540164021 49.0532597450681, 20.1407647291912 49.0530218619374, 20.1404751844662 49.0528059069818, 20.1400644721014 49.0530437890932))",Unzoned
20187,"POLYGON ((20.1945449179949 49.0352954047804, 20.1947568013005 49.0355472912256, 20.1952356816815 49.0353731516107, 20.1950237966761 49.0351212660284, 20.1945449179949 49.0352954047804))",Unzoned
20189,"POLYGON ((20.1532422683613 49.0230926121797, 20.1536730801518 49.023041798524, 20.1536537637076 49.0229709649176, 20.1532229525108 49.023021778505, 20.1532422683613 49.0230926121797))",Unzoned
20192,"POLYGON ((20.1794247963152 49.057854814734, 20.1794863415041 49.0575698269371, 20.1786190591471 49.057488929545, 20.1785575091109 49.0577739168572, 20.1794247963152 49.057854814734))",Unzoned
20195,"POLYGON ((20.1311938240551 49.022089670223, 20.1315799796199 49.0222251586629, 20.1318375007233 49.0219077043463, 20.131451346893 49.0217722167708, 20.1311938240551 49.022089670223))",Unzoned
20214,"POLYGON ((20.1962576077187 49.0639825573667, 20.1965903457636 49.064169769737, 20.1970889210428 49.0637871380998, 20.1967561836436 49.0635999272267, 20.1962576077187 49.0639825573667))",Unzoned
20219,"POLYGON ((20.1675181823414 49.0650693094682, 20.1676626256306 49.0653410542794, 20.1682829561785 49.0651986820158, 20.168138509902 49.064926937821, 20.1675181823414 49.0650693094682))",Unzoned
20237,"POLYGON ((20.1559022715462 49.0390563953897, 20.1557031122521 49.0393127343808, 20.1564829325651 49.0395745991921, 20.1566820889314 49.0393182588503, 20.1559022715462 49.0390563953897))",Unzoned
20251,"POLYGON ((20.1343547074804 49.0581259599958, 20.1347906973838 49.058098459439, 20.1347070076931 49.0575254078433, 20.1342710227644 49.0575529081149, 20.1343547074804 49.0581259599958))",Unzoned
20254,"POLYGON ((20.1703926089159 49.0278497667684, 20.1707139848846 49.0280451945901, 20.1710854707313 49.0277810234323, 20.170764094983 49.0275855966377, 20.1703926089159 49.0278497667684))",Unzoned
20258,"POLYGON ((20.1747928867233 49.0574629221788, 20.1752299500039 49.0574816098989, 20.1752654937169 49.0571225636106, 20.1748284335678 49.0571038760409, 20.1747928867233 49.0574629221788))",ResidentialLow
20281,"POLYGON ((20.1375251341244 49.0531673229339, 20.1376925187323 49.0529013345346, 20.1374901687822 49.0528463271142, 20.137322783287 49.0531123152175, 20.1375251341244 49.0531673229339))",Unzoned
20285,"POLYGON ((20.1305468847547 49.0256944233312, 20.1309560746992 49.025592227803, 20.1308006794699 49.0253231359824, 20.1303914914282 49.025425330975, 20.1305468847547 49.0256944233312))",Unzoned
20287,"POLYGON ((20.1928561023261 49.0620533704176, 20.1932938782957 49.0620631255214, 20.1933235659328 49.0614877674252, 20.1928857950085 49.0614780124597, 20.1928561023261 49.0620533704176))",Unzoned
20295,"POLYGON ((20.1351048508381 49.0554632191142, 20.1354442471393 49.0556451474307, 20.1359978718281 49.0551990267112, 20.1356584765012 49.0550171000147, 20.1351048508381 49.0554632191142))",Unzoned
20303,"POLYGON ((20.1939828258846 49.026518205322, 20.1944072775114 49.0264478794754, 20.1943003370735 49.0261687581162, 20.1938758877153 49.0262390813886, 20.1939828258846 49.026518205322))",Unzoned
20308,"POLYGON ((20.168759398188 49.0589393600155, 20.1683252133182 49.0589014561498, 20.1682531158912 49.0592581273928, 20.1686873038065 49.059296031544, 20.168759398188 49.0589393600155))",ResidentialLow
20317,"POLYGON ((20.1526298184506 49.0428928541254, 20.1526354382564 49.0431806738974, 20.1530732613805 49.0431769786584, 20.1530676390477 49.0428891588935, 20.1526298184506 49.0428928541254))",Unzoned
20339,"POLYGON ((20.1815893302386 49.0694497962703, 20.1816473608872 49.0697351032419, 20.1819730361797 49.069706507043, 20.1819150036955 49.0694212002239, 20.1815893302386 49.0694497962703))",Unzoned
20358,"POLYGON ((20.1546442945333 49.0385835682429, 20.154390561294 49.0388181492125, 20.1546581614012 49.0389432603233, 20.1549118940335 49.0387086787669, 20.1546442945333 49.0385835682429))",Unzoned
20363,"POLYGON ((20.1368763190348 49.0663234117216, 20.1367543523823 49.0660469510021, 20.1365439857483 49.0660870212384, 20.1366659513259 49.0663634821722, 20.1368763190348 49.0663234117216))",Unzoned
20365,"POLYGON ((20.1608564135647 49.0329538353652, 20.1606095499154 49.0331915460049, 20.1607903127599 49.0332727063656, 20.1610371759593 49.0330349953399, 20.1608564135647 49.0329538353652))",Unzoned
20367,"POLYGON ((20.1365575203597 49.0527879934839, 20.1365304907673 49.0530752883247, 20.1374047155728 49.0531108203852, 20.1374317401518 49.052823525313, 20.1365575203597 49.0527879934839))",Unzoned
20368,"POLYGON ((20.1322254830148 49.023234536072, 20.131823987004 49.0233491455422, 20.1318675544597 49.0234151579274, 20.1322690509055 49.0233005483094, 20.1322254830148 49.023234536072))",Unzoned
20374,"POLYGON ((20.1392999990173 49.0698125250525, 20.1392402928183 49.0695273683412, 20.1388062889301 49.069566598733, 20.1388659926862 49.0698517556532, 20.1392999990173 49.0698125250525))",Unzoned
20375,"POLYGON ((20.1263080470119 49.0309020226995, 20.126099118539 49.0306490789266, 20.1260029534145 49.0306834242175, 20.126211881539 49.030936368161, 20.1263080470119 49.0309020226995))",Unzoned
20384,"POLYGON ((20.1904117610478 49.0330234366802, 20.1902166840548 49.0332811244223, 20.1910005024926 49.0335376581591, 20.1911955764725 49.0332799690872, 20.1904117610478 49.0330234366802))",Unzoned
20388,"POLYGON ((20.1732236489427 49.0551293251099, 20.1730576266151 49.0553956862442, 20.1732602672519 49.0554502434374, 20.1734262886857 49.0551838820092, 20.1732236489427 49.0551293251099))",Unzoned
