Id, Road Name, Road Type, One Way, Lanes, Geometry
181209925,,footway,,,"LINESTRING (17.282199859619141 49.588375091552734, 17.282211303710938 49.588348388671875)"
181209926,,steps,,,"LINESTRING (17.282072067260742 49.588356018066406, 17.282199859619141 49.588375091552734)"
181209927,,footway,,,"LINESTRING (17.282453536987305 49.588062286376953, 17.282072067260742 49.588356018066406)"
181209928,,steps,,,"LINESTRING (17.282358169555664 49.588047027587891, 17.282453536987305 49.588062286376953)"
181209929,,footway,,,"LINESTRING (17.282426834106445 49.587425231933594, 17.282276153564453 49.587741851806641, 17.282415390014648 49.587894439697266, 17.282358169555664 49.588047027587891)"
181210150,,footway,,,"LINESTRING (17.279497146606445 49.587882995605469, 17.279607772827148 49.587989807128906)"
181210151,,footway,,,"LINESTRING (17.279607772827148 49.587989807128906, 17.27973747253418 49.587978363037109, 17.2799072265625 49.587989807128906)"
183828889,,footway,,,"LINESTRING (17.281089782714844 49.587871551513672, 17.281789779663086 49.587997436523438, 17.2824764251709 49.588092803955078, 17.282875061035156 49.588153839111328, 17.28314208984375 49.58819580078125, 17.283510208129883 49.588237762451172, 17.283609390258789 49.588237762451172, 17.283842086791992 49.588138580322266, 17.283994674682617 49.588176727294922, 17.284032821655273 49.588211059570312, 17.283979415893555 49.588306427001953, 17.284000396728516 49.588333129882812, 17.284074783325195 49.588340759277344, 17.284334182739258 49.588352203369141, 17.284461975097656 49.588352203369141, 17.284595489501953 49.58831787109375, 17.284736633300781 49.588214874267578, 17.284835815429688 49.588203430175781)"
183828890,,footway,,,"LINESTRING (17.279994964599609 49.587718963623047, 17.281089782714844 49.587871551513672)"
185782129,Dr. Milady Horákové,tertiary,,1,"LINESTRING (17.277101516723633 49.595855712890625, 17.2767333984375 49.595859527587891)"
185782130,Dr. Milady Horákové,tertiary,,,"LINESTRING (17.275903701782227 49.595943450927734, 17.275590896606445 49.595977783203125)"
185782131,Dr. Milady Horákové,tertiary,,,"LINESTRING (17.275590896606445 49.595977783203125, 17.27446174621582 49.59613037109375, 17.274417877197266 49.596134185791016, 17.274045944213867 49.596149444580078, 17.273296356201172 49.59619140625, 17.273014068603516 49.5962028503418)"
185782132,Jeremenkova,tertiary,,,"LINESTRING (17.276500701904297 49.594196319580078, 17.276477813720703 49.594337463378906, 17.276355743408203 49.594612121582031, 17.27598762512207 49.595424652099609)"
185782140,Myší díra,cycleway,,,"LINESTRING (17.276885986328125 49.59552001953125, 17.27726936340332 49.59552001953125)"
185782141,,footway,,,"LINESTRING (17.27708625793457 49.595890045166016, 17.27672004699707 49.595890045166016)"
185782144,,footway,,,"LINESTRING (17.27672004699707 49.595890045166016, 17.276573181152344 49.595920562744141, 17.275787353515625 49.596019744873047)"
185782148,,cycleway,,,"LINESTRING (17.27726936340332 49.59552001953125, 17.277500152587891 49.595500946044922, 17.278121948242188 49.595401763916016, 17.278329849243164 49.595439910888672, 17.278423309326172 49.595405578613281)"
191991185,,footway,,,"LINESTRING (17.26611328125 49.595687866210938, 17.265522003173828 49.595046997070312, 17.2654972076416 49.595024108886719)"
191991189,,footway,,,"LINESTRING (17.264406204223633 49.594482421875, 17.263837814331055 49.594692230224609, 17.262653350830078 49.595138549804688, 17.262563705444336 49.595176696777344)"
191991190,,footway,,,"LINESTRING (17.264240264892578 49.596221923828125, 17.264131546020508 49.596118927001953, 17.264013290405273 49.595993041992188, 17.263959884643555 49.595939636230469, 17.2637939453125 49.595790863037109, 17.263702392578125 49.5957145690918, 17.263322830200195 49.595504760742188, 17.262908935546875 49.595287322998047, 17.26268196105957 49.595161437988281, 17.262653350830078 49.595138549804688, 17.262537002563477 49.595077514648438)"
191991191,,footway,,,"LINESTRING (17.2579345703125 49.596321105957031, 17.25799560546875 49.596340179443359, 17.258167266845703 49.596385955810547, 17.259672164916992 49.596717834472656, 17.259708404541016 49.596725463867188, 17.260368347167969 49.596836090087891, 17.260812759399414 49.596900939941406, 17.261041641235352 49.5969123840332, 17.261085510253906 49.596908569335938, 17.261240005493164 49.596900939941406, 17.261865615844727 49.596866607666016, 17.262590408325195 49.5966682434082, 17.263586044311523 49.596401214599609)"
191991192,,footway,,,"LINESTRING (17.263982772827148 49.5941162109375, 17.2640323638916 49.594093322753906, 17.264083862304688 49.594078063964844, 17.264348983764648 49.594367980957031, 17.264406204223633 49.594482421875, 17.264514923095703 49.5946044921875, 17.264713287353516 49.594833374023438, 17.264732360839844 49.594852447509766, 17.265354156494141 49.595561981201172, 17.265419006347656 49.595638275146484, 17.265420913696289 49.59564208984375, 17.265449523925781 49.595676422119141, 17.265504837036133 49.595741271972656, 17.26561164855957 49.5958251953125, 17.265674591064453 49.595920562744141, 17.265680313110352 49.595928192138672, 17.265687942504883 49.595939636230469, 17.2657470703125 49.596031188964844)"
191991193,,footway,,,"LINESTRING (17.264701843261719 49.594387054443359, 17.264947891235352 49.594692230224609, 17.265266418457031 49.595050811767578, 17.265302658081055 49.5950927734375, 17.265327453613281 49.595123291015625, 17.265819549560547 49.595645904541016, 17.265939712524414 49.595706939697266)"
191991195,,steps,,,"LINESTRING (17.260334014892578 49.594234466552734, 17.26032829284668 49.59423828125, 17.260210037231445 49.594188690185547, 17.260190963745117 49.594203948974609, 17.260316848754883 49.594261169433594, 17.260309219360352 49.594268798828125)"
191991196,,footway,,,"LINESTRING (17.260309219360352 49.594268798828125, 17.260282516479492 49.594287872314453, 17.260257720947266 49.594303131103516, 17.260250091552734 49.594402313232422)"
194201045,,footway,,,"LINESTRING (17.266269683837891 49.593723297119141, 17.266305923461914 49.593704223632812, 17.266542434692383 49.593563079833984, 17.26677131652832 49.59344482421875, 17.266862869262695 49.593391418457031, 17.266923904418945 49.593360900878906)"
194201050,,footway,,,"LINESTRING (17.265758514404297 49.5942268371582, 17.26555061340332 49.593990325927734)"
194201056,,steps,,,"LINESTRING (17.265758514404297 49.5942268371582, 17.265796661376953 49.594272613525391)"
194201066,,footway,,,"LINESTRING (17.266502380371094 49.593971252441406, 17.266538619995117 49.593959808349609, 17.266687393188477 49.593894958496094)"
194201067,,footway,,,"LINESTRING (17.266979217529297 49.593601226806641, 17.26677131652832 49.59344482421875)"
194201073,,residential,,,"LINESTRING (17.266017913818359 49.593402862548828, 17.266069412231445 49.5933837890625, 17.266111373901367 49.593318939208984, 17.26606559753418 49.593219757080078, 17.265928268432617 49.593238830566406, 17.265878677368164 49.593246459960938)"
194201076,,residential,,,"LINESTRING (17.26606559753418 49.593219757080078, 17.266046524047852 49.593147277832031, 17.266048431396484 49.592926025390625, 17.26605224609375 49.592758178710938, 17.266136169433594 49.592716217041016)"
194201081,,footway,,,"LINESTRING (17.266069412231445 49.5933837890625, 17.26611328125 49.5933952331543, 17.266233444213867 49.5933952331543)"
194201090,,cycleway,,,"LINESTRING (17.266923904418945 49.593360900878906, 17.267417907714844 49.59307861328125)"
194201093,,cycleway,,,"LINESTRING (17.267417907714844 49.59307861328125, 17.267660140991211 49.593177795410156, 17.267810821533203 49.593284606933594)"
194201096,,service,,,"LINESTRING (17.264070510864258 49.591190338134766, 17.264471054077148 49.591194152832031, 17.2651309967041 49.591201782226562, 17.265213012695312 49.591243743896484, 17.265504837036133 49.591438293457031, 17.265911102294922 49.591705322265625, 17.266012191772461 49.591770172119141, 17.266393661499023 49.592021942138672, 17.266389846801758 49.592113494873047, 17.266380310058594 49.592437744140625, 17.266239166259766 49.592437744140625)"
194201105,,footway,,,"LINESTRING (17.266012191772461 49.591770172119141, 17.266002655029297 49.592098236083984, 17.265998840332031 49.592308044433594)"
194201106,,footway,,,"LINESTRING (17.266002655029297 49.592098236083984, 17.266389846801758 49.592113494873047)"
194202221,,footway,,,"LINESTRING (17.265432357788086 49.592567443847656, 17.265504837036133 49.592216491699219, 17.265504837036133 49.591438293457031)"
194202225,,footway,,,"LINESTRING (17.264169692993164 49.592189788818359, 17.264369964599609 49.59210205078125, 17.264471054077148 49.592041015625, 17.264556884765625 49.591987609863281)"
194202226,,footway,,,"LINESTRING (17.264883041381836 49.592006683349609, 17.26466178894043 49.592056274414062)"
194202232,,footway,,,"LINESTRING (17.266212463378906 49.593742370605469, 17.26569938659668 49.593162536621094, 17.265769958496094 49.593143463134766)"
194255925,,footway,,,"LINESTRING (17.263731002807617 49.591506958007812, 17.263839721679688 49.591579437255859, 17.263925552368164 49.591571807861328, 17.26439094543457 49.591876983642578, 17.264556884765625 49.591987609863281, 17.26466178894043 49.592056274414062, 17.2648868560791 49.592201232910156, 17.265073776245117 49.592323303222656, 17.265380859375 49.592529296875, 17.265407562255859 49.592548370361328, 17.265432357788086 49.592567443847656, 17.265459060668945 49.592586517333984, 17.2654972076416 49.592620849609375, 17.265598297119141 49.592746734619141, 17.265800476074219 49.592990875244141)"
194256071,,path,,,"LINESTRING (17.267536163330078 49.594581604003906, 17.267522811889648 49.594539642333984, 17.267492294311523 49.594444274902344, 17.267145156860352 49.594043731689453)"
195190208,,service,,,"LINESTRING (17.264011383056641 49.593288421630859, 17.263996124267578 49.593269348144531, 17.26399040222168 49.59326171875, 17.263956069946289 49.593219757080078)"
195190209,,service,,,"LINESTRING (17.264194488525391 49.593490600585938, 17.263986587524414 49.593585968017578, 17.263870239257812 49.593635559082031)"
195194602,,footway,,,"LINESTRING (17.27375602722168 49.59124755859375, 17.273843765258789 49.591018676757812, 17.273990631103516 49.591045379638672)"
195194605,,footway,,,"LINESTRING (17.273874282836914 49.591274261474609, 17.273954391479492 49.591129302978516, 17.273990631103516 49.591045379638672, 17.274021148681641 49.590923309326172, 17.274045944213867 49.5908203125, 17.274105072021484 49.590557098388672, 17.2733154296875 49.590480804443359, 17.273263931274414 49.590473175048828, 17.272750854492188 49.590423583984375, 17.272109985351562 49.590354919433594, 17.271862030029297 49.59033203125, 17.270477294921875 49.589984893798828, 17.270389556884766 49.590038299560547, 17.270208358764648 49.590293884277344)"
195194608,,service,,,"LINESTRING (17.274137496948242 49.590961456298828, 17.274021148681641 49.590923309326172, 17.273998260498047 49.590915679931641, 17.27397346496582 49.590908050537109, 17.273927688598633 49.590900421142578, 17.273994445800781 49.590705871582031, 17.2733211517334 49.590560913085938)"
195194612,,service,,,"LINESTRING (17.273303985595703 49.59039306640625, 17.2733154296875 49.590480804443359, 17.273317337036133 49.590496063232422, 17.2733211517334 49.590560913085938, 17.273305892944336 49.590675354003906, 17.273162841796875 49.590904235839844)"
200721305,,cycleway,,,"LINESTRING (17.276798248291016 49.593952178955078, 17.276729583740234 49.5941047668457, 17.27668571472168 49.594223022460938, 17.276651382446289 49.594314575195312, 17.276493072509766 49.594635009765625, 17.276088714599609 49.595443725585938)"
205079332,,cycleway,,,"LINESTRING (17.276088714599609 49.595443725585938, 17.276573181152344 49.59552001953125, 17.276885986328125 49.59552001953125)"
205203342,,footway,,,"LINESTRING (17.266923904418945 49.593360900878906, 17.266914367675781 49.593265533447266)"
205203347,,footway,,,"LINESTRING (17.267417907714844 49.59307861328125, 17.267484664916992 49.592678070068359)"
205203352,,cycleway,,,"LINESTRING (17.267810821533203 49.593284606933594, 17.267866134643555 49.593547821044922, 17.267906188964844 49.593734741210938, 17.267862319946289 49.594013214111328, 17.267770767211914 49.594280242919922, 17.267738342285156 49.5944709777832, 17.267644882202148 49.594886779785156, 17.267518997192383 49.595306396484375, 17.267505645751953 49.595344543457031)"
210447747,,cycleway,,,"LINESTRING (17.267536163330078 49.594581604003906, 17.267738342285156 49.5944709777832)"
210447752,,steps,,,"LINESTRING (17.267518997192383 49.595607757568359, 17.267486572265625 49.595516204833984)"
210447753,,service,,,"LINESTRING (17.268390655517578 49.594516754150391, 17.268449783325195 49.594417572021484, 17.26861572265625 49.593959808349609)"
210447754,,footway,,,"LINESTRING (17.266025543212891 49.5957145690918, 17.26611328125 49.595687866210938, 17.26734733581543 49.595352172851562, 17.26740837097168 49.595333099365234, 17.267518997192383 49.595306396484375, 17.267539978027344 49.595298767089844)"
210447755,,footway,,,"LINESTRING (17.270978927612305 49.5943603515625, 17.27110481262207 49.594329833984375, 17.273006439208984 49.593791961669922, 17.27386474609375 49.593551635742188, 17.27509880065918 49.59320068359375, 17.2757568359375 49.593013763427734, 17.276386260986328 49.592842102050781, 17.276454925537109 49.592716217041016, 17.27656364440918 49.592700958251953, 17.276618957519531 49.592693328857422, 17.276649475097656 49.592685699462891, 17.276721954345703 49.592674255371094, 17.27678108215332 49.5926628112793, 17.277244567871094 49.5923957824707)"
210447756,,footway,,,"LINESTRING (17.270637512207031 49.594459533691406, 17.270660400390625 49.594455718994141)"
210447757,,footway,,,"LINESTRING (17.267539978027344 49.595298767089844, 17.268083572387695 49.595149993896484)"
210447758,,footway,,,"LINESTRING (17.268110275268555 49.595146179199219, 17.268260955810547 49.595096588134766, 17.269397735595703 49.594779968261719, 17.270481109619141 49.594501495361328, 17.270637512207031 49.594459533691406)"
210447759,,footway,,,"LINESTRING (17.268110275268555 49.595146179199219, 17.268310546875 49.594413757324219)"
210447760,,footway,,,"LINESTRING (17.268310546875 49.594413757324219, 17.268325805664062 49.594356536865234)"
210447762,,footway,,,"LINESTRING (17.265327453613281 49.595123291015625, 17.265522003173828 49.595046997070312, 17.266933441162109 49.594532012939453, 17.26750373840332 49.594596862792969, 17.26734733581543 49.595352172851562)"
210447770,,unclassified,,,"LINESTRING (17.274562835693359 49.592689514160156, 17.274057388305664 49.592842102050781)"
210447771,,footway,,,"LINESTRING (17.273979187011719 49.592716217041016, 17.274036407470703 49.592807769775391, 17.27454948425293 49.592666625976562)"
210447772,,residential,,,"LINESTRING (17.274835586547852 49.592941284179688, 17.274234771728516 49.593105316162109)"
210447773,,path,,,"LINESTRING (17.274036407470703 49.592807769775391, 17.274057388305664 49.592842102050781, 17.274234771728516 49.593105316162109)"
210447775,,footway,,,"LINESTRING (17.270637512207031 49.594459533691406, 17.270030975341797 49.593994140625)"
210450867,,footway,,,"LINESTRING (17.264110565185547 49.593906402587891, 17.264240264892578 49.593856811523438, 17.264440536499023 49.593784332275391)"
210450874,,service,,,"LINESTRING (17.264377593994141 49.594184875488281, 17.264495849609375 49.594142913818359, 17.264701843261719 49.594066619873047)"
210450877,,service,,,"LINESTRING (17.264701843261719 49.594066619873047, 17.265018463134766 49.593948364257812)"
210450879,,footway,,,"LINESTRING (17.265018463134766 49.593948364257812, 17.264686584472656 49.593570709228516, 17.264743804931641 49.593547821044922, 17.264806747436523 49.593524932861328)"
210450883,,cycleway,,,"LINESTRING (17.263540267944336 49.593204498291016, 17.263660430908203 49.593219757080078, 17.264345169067383 49.592967987060547, 17.265205383300781 49.592647552490234)"
210450890,,footway,,,"LINESTRING (17.262107849121094 49.591476440429688, 17.262025833129883 49.5914192199707, 17.261470794677734 49.590789794921875, 17.261344909667969 49.590618133544922, 17.2613468170166 49.5905876159668, 17.261215209960938 49.590469360351562, 17.260902404785156 49.590103149414062, 17.260822296142578 49.589973449707031)"
210450896,,footway,,,"LINESTRING (17.261470794677734 49.590789794921875, 17.261384963989258 49.5908203125, 17.261238098144531 49.590869903564453)"
211334204,,footway,,,"LINESTRING (17.266502380371094 49.593971252441406, 17.266502380371094 49.594013214111328, 17.266515731811523 49.594028472900391, 17.266592025756836 49.5941162109375, 17.26658821105957 49.594123840332031, 17.266862869262695 49.594429016113281, 17.266857147216797 49.594474792480469)"
211334205,,service,,,"LINESTRING (17.266256332397461 49.594749450683594, 17.266210556030273 49.594707489013672, 17.266164779663086 49.594661712646484, 17.266208648681641 49.594619750976562, 17.266218185424805 49.594558715820312, 17.266151428222656 49.594497680664062, 17.266101837158203 49.594455718994141, 17.26593017578125 49.594516754150391, 17.265972137451172 49.5945930480957, 17.2659912109375 49.594654083251953, 17.266046524047852 49.594657897949219, 17.266164779663086 49.594661712646484)"
211334206,,service,,,"LINESTRING (17.2659912109375 49.594654083251953, 17.265913009643555 49.594680786132812, 17.265729904174805 49.594745635986328, 17.265625 49.594646453857422)"
211334209,,footway,,,"LINESTRING (17.276454925537109 49.592716217041016, 17.276281356811523 49.592231750488281, 17.276161193847656 49.5921630859375)"
211334210,,footway,,,"LINESTRING (17.276281356811523 49.592231750488281, 17.276369094848633 49.592212677001953, 17.2764835357666 49.592189788818359, 17.276548385620117 49.5921745300293, 17.276607513427734 49.592178344726562)"
215460794,,unclassified,,,"LINESTRING (17.26744270324707 49.589984893798828, 17.267427444458008 49.590049743652344, 17.267419815063477 49.5900764465332, 17.267406463623047 49.590141296386719, 17.267389297485352 49.590225219726562, 17.267324447631836 49.590549468994141, 17.267238616943359 49.590667724609375, 17.266986846923828 49.590839385986328)"
216643589,,unclassified,,,"LINESTRING (17.269443511962891 49.592617034912109, 17.269138336181641 49.5929069519043)"
216643590,,unclassified,,,"LINESTRING (17.269138336181641 49.5929069519043, 17.26896858215332 49.59307861328125)"
220218061,Velkomoravská,primary,yes,2,"LINESTRING (17.26502799987793 49.58251953125, 17.266529083251953 49.582839965820312, 17.26722526550293 49.5829963684082, 17.267623901367188 49.583091735839844, 17.26869010925293 49.583408355712891, 17.270101547241211 49.583908081054688)"
220218062,Velkomoravská,primary,yes,2,"LINESTRING (17.263339996337891 49.582195281982422, 17.26502799987793 49.58251953125)"
220218063,,primary,yes,2,"LINESTRING (17.261608123779297 49.581878662109375, 17.263339996337891 49.582195281982422)"
220964705,,footway,,,"LINESTRING (17.285341262817383 49.592319488525391, 17.2852840423584 49.5922966003418, 17.28497314453125 49.592136383056641, 17.284694671630859 49.591995239257812, 17.284423828125 49.591861724853516, 17.2841796875 49.591739654541016, 17.28382682800293 49.591560363769531, 17.283540725708008 49.591407775878906, 17.283262252807617 49.591262817382812, 17.283651351928711 49.590843200683594, 17.285823822021484 49.591629028320312, 17.285856246948242 49.591667175292969, 17.285850524902344 49.591720581054688, 17.285781860351562 49.591800689697266, 17.285341262817383 49.592319488525391, 17.285308837890625 49.592353820800781, 17.285287857055664 49.592380523681641, 17.2852783203125 49.592391967773438, 17.285211563110352 49.592449188232422, 17.28497314453125 49.592655181884766, 17.284690856933594 49.5928840637207, 17.28447151184082 49.593044281005859, 17.284324645996094 49.593132019042969, 17.283958435058594 49.5933952331543, 17.283802032470703 49.593509674072266)"
220964709,,footway,,,"LINESTRING (17.283439636230469 49.588573455810547, 17.283590316772461 49.588626861572266, 17.283622741699219 49.588642120361328, 17.2838191986084 49.588726043701172, 17.285198211669922 49.589340209960938, 17.284648895263672 49.589939117431641, 17.283329010009766 49.589408874511719, 17.283288955688477 49.5893669128418, 17.283288955688477 49.589302062988281, 17.283538818359375 49.588794708251953, 17.283622741699219 49.588642120361328)"
220965059,,path,,,"LINESTRING (17.2790584564209 49.582431793212891, 17.279083251953125 49.582645416259766, 17.279064178466797 49.582805633544922, 17.278976440429688 49.582927703857422, 17.279037475585938 49.583164215087891, 17.278999328613281 49.583221435546875, 17.278842926025391 49.583332061767578, 17.2788143157959 49.583351135253906, 17.278728485107422 49.583469390869141, 17.278543472290039 49.583503723144531, 17.278484344482422 49.583526611328125, 17.27842903137207 49.583553314208984, 17.27839469909668 49.583580017089844, 17.278291702270508 49.583637237548828, 17.278055191040039 49.583698272705078, 17.277854919433594 49.583724975585938)"
221126426,Švýcarské nábřeží,residential,yes,,"LINESTRING (17.261404037475586 49.581928253173828, 17.261333465576172 49.582065582275391, 17.261150360107422 49.582344055175781, 17.261035919189453 49.582473754882812, 17.260902404785156 49.582599639892578, 17.260095596313477 49.583301544189453, 17.25999641418457 49.583404541015625, 17.259923934936523 49.5834846496582, 17.259628295898438 49.583724975585938, 17.259469985961914 49.583847045898438, 17.259315490722656 49.584049224853516, 17.259250640869141 49.584156036376953, 17.259208679199219 49.584232330322266, 17.259193420410156 49.584266662597656, 17.259134292602539 49.58441162109375, 17.259088516235352 49.584651947021484, 17.259077072143555 49.584785461425781, 17.259078979492188 49.58489990234375, 17.259117126464844 49.585273742675781, 17.259136199951172 49.585472106933594, 17.259153366088867 49.585784912109375, 17.259157180786133 49.5858154296875, 17.25916862487793 49.5859489440918, 17.259170532226562 49.585987091064453)"
221514473,,service,,,"LINESTRING (17.266414642333984 49.58544921875, 17.266574859619141 49.585536956787109, 17.266384124755859 49.585674285888672)"
222825660,,steps,,,"LINESTRING (17.278726577758789 49.591831207275391, 17.278759002685547 49.591751098632812)"
222825664,,steps,,,"LINESTRING (17.278488159179688 49.592777252197266, 17.27851676940918 49.592716217041016, 17.278543472290039 49.5926628112793)"
222825679,,steps,,,"LINESTRING (17.2781982421875 49.592250823974609, 17.278299331665039 49.5922737121582)"
222825680,,steps,,,"LINESTRING (17.278020858764648 49.592617034912109, 17.278099060058594 49.592632293701172)"
222825685,,steps,,,"LINESTRING (17.2789249420166 49.591869354248047, 17.278959274291992 49.5917854309082)"
222825691,,footway,,,"LINESTRING (17.278556823730469 49.591712951660156, 17.278310775756836 49.592247009277344, 17.278299331665039 49.5922737121582, 17.278141021728516 49.5926399230957)"
222825694,,steps,,,"LINESTRING (17.279092788696289 49.5919075012207, 17.279134750366211 49.591819763183594)"
222825698,,steps,,,"LINESTRING (17.278299331665039 49.592731475830078, 17.2783260345459 49.592678070068359, 17.278350830078125 49.592624664306641)"
222825701,,footway,,,"LINESTRING (17.278099060058594 49.592632293701172, 17.278141021728516 49.5926399230957, 17.2783260345459 49.592678070068359, 17.27851676940918 49.592716217041016, 17.278675079345703 49.592746734619141, 17.278690338134766 49.592750549316406)"
222825707,,steps,,,"LINESTRING (17.278663635253906 49.592807769775391, 17.278690338134766 49.592750549316406, 17.278717041015625 49.592697143554688)"
222827305,,service,,,"LINESTRING (17.276679992675781 49.582229614257812, 17.277011871337891 49.582813262939453, 17.278841018676758 49.582401275634766, 17.279045104980469 49.582355499267578)"
223402147,,steps,,,"LINESTRING (17.259820938110352 49.596172332763672, 17.259761810302734 49.596172332763672)"
223694555,,footway,,,"LINESTRING (17.2781982421875 49.592250823974609, 17.278116226196289 49.592235565185547, 17.277942657470703 49.592601776123047, 17.278020858764648 49.592617034912109)"
226689320,Sladkovského,residential,yes,,"LINESTRING (17.282564163208008 49.588180541992188, 17.282749176025391 49.588169097900391, 17.283626556396484 49.588279724121094, 17.283809661865234 49.588211059570312, 17.283960342407227 49.588062286376953)"
227651017,,service,,,"LINESTRING (17.275388717651367 49.588207244873047, 17.275348663330078 49.588394165039062)"
227651018,,service,,,"LINESTRING (17.274740219116211 49.5885009765625, 17.274810791015625 49.588199615478516, 17.275112152099609 49.588188171386719, 17.275388717651367 49.588207244873047, 17.275556564331055 49.588218688964844, 17.275627136230469 49.588222503662109)"
227651019,,service,,,"LINESTRING (17.275556564331055 49.588218688964844, 17.275505065917969 49.588401794433594)"
238757452,,service,yes,,"LINESTRING (17.275119781494141 49.591949462890625, 17.275218963623047 49.592075347900391, 17.275810241699219 49.592216491699219, 17.276042938232422 49.592227935791016, 17.276079177856445 49.592147827148438, 17.27610969543457 49.592086791992188)"
242496795,,steps,,,"LINESTRING (17.275810241699219 49.592216491699219, 17.275857925415039 49.592124938964844)"
242599715,,service,,,"LINESTRING (17.264373779296875 49.586124420166016, 17.264358520507812 49.586086273193359, 17.264274597167969 49.586021423339844, 17.264202117919922 49.585968017578125, 17.264148712158203 49.585895538330078, 17.264104843139648 49.5858268737793, 17.264068603515625 49.585750579833984, 17.2640380859375 49.585689544677734, 17.264017105102539 49.585617065429688, 17.264017105102539 49.585525512695312, 17.263998031616211 49.585464477539062, 17.263969421386719 49.585342407226562)"
242883671,,residential,,,"LINESTRING (17.259805679321289 49.586299896240234, 17.259624481201172 49.586299896240234)"
242883673,,residential,,,"LINESTRING (17.259624481201172 49.586299896240234, 17.259428024291992 49.586311340332031, 17.259187698364258 49.586326599121094, 17.259143829345703 49.586326599121094, 17.259103775024414 49.586330413818359, 17.259065628051758 49.586330413818359)"
242885879,Wittgensteinova,tertiary,,,"LINESTRING (17.261764526367188 49.588645935058594, 17.26171875 49.588645935058594, 17.261676788330078 49.5886344909668, 17.261650085449219 49.588623046875, 17.261627197265625 49.588607788085938, 17.261606216430664 49.588581085205078, 17.261600494384766 49.588554382324219, 17.26161003112793 49.588523864746094, 17.261632919311523 49.588497161865234, 17.261665344238281 49.588478088378906, 17.261707305908203 49.588466644287109, 17.261753082275391 49.588462829589844, 17.261796951293945 49.588470458984375, 17.2618350982666 49.588485717773438, 17.261863708496094 49.588508605957031, 17.261878967285156 49.588539123535156, 17.261880874633789 49.588565826416016, 17.261867523193359 49.588592529296875, 17.261842727661133 49.588619232177734, 17.261806488037109 49.5886344909668, 17.261764526367188 49.588645935058594)"
242885880,Wittgensteinova,tertiary,,,"LINESTRING (17.261863708496094 49.588508605957031, 17.262014389038086 49.588428497314453, 17.262546539306641 49.588134765625, 17.263015747070312 49.587837219238281, 17.263139724731445 49.587753295898438, 17.263223648071289 49.587696075439453, 17.263368606567383 49.587600708007812)"
242886160,,track,,,"LINESTRING (17.263103485107422 49.584156036376953, 17.262775421142578 49.583835601806641, 17.262680053710938 49.583698272705078, 17.262622833251953 49.58355712890625, 17.262605667114258 49.583408355712891, 17.262643814086914 49.583236694335938, 17.263097763061523 49.582046508789062, 17.2632999420166 49.5817756652832, 17.263376235961914 49.5815315246582, 17.2637996673584 49.580608367919922, 17.263916015625 49.580314636230469, 17.264028549194336 49.579906463623047, 17.264026641845703 49.579635620117188, 17.264009475708008 49.579498291015625, 17.264007568359375 49.5794563293457, 17.263973236083984 49.579296112060547)"
242886419,,service,,,"LINESTRING (17.261842727661133 49.588619232177734, 17.261882781982422 49.588638305664062, 17.261997222900391 49.588699340820312, 17.2623233795166 49.588836669921875, 17.262517929077148 49.58880615234375, 17.262491226196289 49.588886260986328, 17.262420654296875 49.589298248291016)"
242995932,V kotlině,residential,,,"LINESTRING (17.259250640869141 49.584156036376953, 17.259355545043945 49.584171295166016, 17.259397506713867 49.584178924560547, 17.259462356567383 49.584182739257812)"
243041328,,tertiary,yes,,"LINESTRING (17.267663955688477 49.586524963378906, 17.267427444458008 49.586498260498047)"
243041329,,tertiary,yes,,"LINESTRING (17.266872406005859 49.586383819580078, 17.26708984375 49.586330413818359)"
243041330,Tovární,tertiary,,,"LINESTRING (17.267663955688477 49.586524963378906, 17.267837524414062 49.586574554443359, 17.270298004150391 49.587005615234375, 17.270450592041016 49.587032318115234, 17.27061653137207 49.587078094482422)"
243041331,Wittgensteinova,tertiary,yes,,"LINESTRING (17.264934539794922 49.5865478515625, 17.265377044677734 49.586277008056641, 17.265510559082031 49.586196899414062)"
243041333,,residential,,,"LINESTRING (17.264249801635742 49.586135864257812, 17.263847351074219 49.586154937744141)"
243041334,,tertiary,yes,,"LINESTRING (17.267108917236328 49.5864372253418, 17.266872406005859 49.586383819580078)"
243041335,,residential,,,"LINESTRING (17.263847351074219 49.586154937744141, 17.263616561889648 49.586166381835938, 17.262950897216797 49.586181640625, 17.262702941894531 49.586154937744141)"
243041336,Wittgensteinova,tertiary,yes,,"LINESTRING (17.265609741210938 49.586273193359375, 17.265443801879883 49.586334228515625, 17.264934539794922 49.5865478515625)"
243042024,Babíčkova,tertiary,yes,,"LINESTRING (17.266050338745117 49.585693359375, 17.265913009643555 49.585834503173828, 17.265846252441406 49.586029052734375)"
243042025,Babíčkova,tertiary,yes,,"LINESTRING (17.26568603515625 49.586006164550781, 17.265861511230469 49.5858154296875, 17.266050338745117 49.585693359375)"
243042027,,tertiary,yes,,"LINESTRING (17.267351150512695 49.586219787597656, 17.267620086669922 49.586154937744141)"
243042028,,tertiary,yes,,"LINESTRING (17.267620086669922 49.586154937744141, 17.267520904541016 49.586299896240234)"
243042029,Tovární,tertiary,yes,,"LINESTRING (17.266181945800781 49.586296081542969, 17.265834808349609 49.586273193359375)"
