Id, Rail Type, Bridge, Geometry
243234103,rail,,"LINESTRING (17.311300277709961 49.584278106689453, 17.310983657836914 49.584041595458984, 17.3090763092041 49.582729339599609, 17.308261871337891 49.582168579101562, 17.307422637939453 49.581588745117188)"
243234108,rail,,"LINESTRING (17.307018280029297 49.581535339355469, 17.307258605957031 49.581703186035156, 17.307455062866211 49.581836700439453, 17.30955696105957 49.583286285400391, 17.311637878417969 49.584712982177734)"
243234111,rail,,"LINESTRING (17.298673629760742 49.548389434814453, 17.298795700073242 49.548122406005859, 17.299245834350586 49.547138214111328, 17.29969596862793 49.546169281005859, 17.299779891967773 49.545982360839844)"
243234113,abandoned,,"LINESTRING (17.28483772277832 49.58563232421875, 17.2847900390625 49.585834503173828, 17.284711837768555 49.586021423339844, 17.284515380859375 49.586387634277344, 17.284408569335938 49.586555480957031, 17.284275054931641 49.586727142333984)"
243234118,rail,,"LINESTRING (17.279260635375977 49.5887565612793, 17.2794132232666 49.588615417480469, 17.279581069946289 49.588470458984375, 17.279685974121094 49.58837890625, 17.279815673828125 49.588241577148438, 17.279916763305664 49.588111877441406, 17.2800235748291 49.58795166015625)"
243234121,rail,,"LINESTRING (17.312265396118164 49.5850715637207, 17.312469482421875 49.585247039794922, 17.312602996826172 49.585357666015625, 17.312763214111328 49.585479736328125, 17.313055038452148 49.585674285888672, 17.313278198242188 49.585830688476562)"
243234123,rail,,"LINESTRING (17.2882137298584 49.5820198059082, 17.288431167602539 49.582008361816406, 17.288599014282227 49.582004547119141, 17.2888240814209 49.582008361816406, 17.289045333862305 49.58203125, 17.289340972900391 49.582073211669922)"
243234126,rail,,"LINESTRING (17.2800235748291 49.58795166015625, 17.279874801635742 49.5882568359375, 17.279733657836914 49.588573455810547, 17.279607772827148 49.588851928710938, 17.279458999633789 49.589176177978516, 17.278779983520508 49.590644836425781)"
243234128,rail,,"LINESTRING (17.281036376953125 49.587100982666016, 17.28123664855957 49.586650848388672, 17.281421661376953 49.586246490478516, 17.281822204589844 49.585304260253906, 17.282264709472656 49.584274291992188, 17.282463073730469 49.583869934082031, 17.282575607299805 49.583713531494141, 17.282785415649414 49.583404541015625, 17.282896041870117 49.583244323730469, 17.283163070678711 49.582855224609375, 17.283414840698242 49.582500457763672, 17.284027099609375 49.581611633300781, 17.284152984619141 49.581436157226562, 17.284286499023438 49.5812873840332, 17.284416198730469 49.5811653137207, 17.284568786621094 49.581031799316406, 17.284702301025391 49.580928802490234, 17.2849063873291 49.580795288085938, 17.285110473632812 49.5806770324707, 17.285354614257812 49.5805549621582, 17.285558700561523 49.580474853515625, 17.285818099975586 49.580379486083984, 17.286043167114258 49.580314636230469, 17.286310195922852 49.580249786376953, 17.286842346191406 49.580154418945312, 17.287143707275391 49.580101013183594, 17.287460327148438 49.580043792724609, 17.287782669067383 49.579963684082031, 17.2880916595459 49.5798454284668, 17.288164138793945 49.579814910888672, 17.288394927978516 49.579696655273438, 17.288673400878906 49.579555511474609, 17.288843154907227 49.579483032226562, 17.289022445678711 49.579418182373047, 17.289060592651367 49.57940673828125, 17.28924560546875 49.5793571472168, 17.2894344329834 49.579322814941406, 17.289642333984375 49.579292297363281, 17.289859771728516 49.57928466796875, 17.290063858032227 49.57928466796875, 17.290279388427734 49.579299926757812, 17.290496826171875 49.579330444335938, 17.290672302246094 49.579368591308594, 17.291015625 49.579475402832031, 17.291452407836914 49.579624176025391, 17.292621612548828 49.580013275146484, 17.293342590332031 49.580249786376953, 17.293750762939453 49.580375671386719, 17.294069290161133 49.580471038818359, 17.294248580932617 49.580509185791016, 17.294824600219727 49.580657958984375, 17.295389175415039 49.5807991027832, 17.296089172363281 49.580978393554688, 17.296663284301758 49.581134796142578, 17.297267913818359 49.581314086914062, 17.297521591186523 49.581382751464844, 17.297727584838867 49.581443786621094, 17.298013687133789 49.581501007080078, 17.298200607299805 49.581527709960938, 17.298393249511719 49.581546783447266, 17.2985897064209 49.581558227539062, 17.298810958862305 49.5815544128418, 17.299030303955078 49.58154296875, 17.299215316772461 49.581527709960938, 17.299417495727539 49.581497192382812, 17.299613952636719 49.581459045410156, 17.299816131591797 49.5814094543457, 17.299999237060547 49.581348419189453, 17.300201416015625 49.581272125244141, 17.300386428833008 49.581184387207031, 17.300748825073242 49.581012725830078, 17.301059722900391 49.580863952636719)"
243234136,rail,,"LINESTRING (17.288394927978516 49.582939147949219, 17.288549423217773 49.582981109619141, 17.288724899291992 49.583038330078125, 17.289810180664062 49.583335876464844, 17.290014266967773 49.583396911621094, 17.290210723876953 49.583469390869141, 17.290430068969727 49.583560943603516)"
243234138,rail,,"LINESTRING (17.296499252319336 49.553104400634766, 17.296630859375 49.552818298339844, 17.297121047973633 49.551773071289062, 17.2976131439209 49.550693511962891, 17.298095703125 49.549640655517578, 17.298555374145508 49.54864501953125, 17.298646926879883 49.548446655273438)"
243234141,rail,,"LINESTRING (17.298698425292969 49.548458099365234, 17.298606872558594 49.548656463623047, 17.298147201538086 49.549659729003906, 17.297662734985352 49.550708770751953, 17.297172546386719 49.551784515380859, 17.29669189453125 49.552829742431641, 17.29655647277832 49.553119659423828)"
243234145,rail,,"LINESTRING (17.279874801635742 49.5882568359375, 17.279651641845703 49.588607788085938, 17.279399871826172 49.588981628417969, 17.279193878173828 49.589328765869141, 17.279153823852539 49.589424133300781, 17.279088973999023 49.589569091796875, 17.278902053833008 49.5899772644043)"
243234147,abandoned,,"LINESTRING (17.284029006958008 49.596099853515625, 17.284570693969727 49.596145629882812, 17.284847259521484 49.596164703369141, 17.285137176513672 49.596218109130859, 17.285425186157227 49.5963020324707, 17.286275863647461 49.596607208251953, 17.286857604980469 49.5968132019043)"
243234148,rail,,"LINESTRING (17.286901473999023 49.573940277099609, 17.286949157714844 49.573837280273438, 17.287652969360352 49.572307586669922, 17.288381576538086 49.570732116699219, 17.288852691650391 49.569709777832031, 17.289339065551758 49.568656921386719, 17.289819717407227 49.567604064941406, 17.290073394775391 49.567062377929688)"
243234152,rail,,"LINESTRING (17.290117263793945 49.567089080810547, 17.289875030517578 49.567619323730469, 17.289392471313477 49.568668365478516, 17.288908004760742 49.569717407226562, 17.288431167602539 49.570751190185547, 17.287704467773438 49.57232666015625, 17.287004470825195 49.573856353759766, 17.286958694458008 49.573951721191406)"
243234156,rail,,"LINESTRING (17.296480178833008 49.55328369140625, 17.296241760253906 49.553798675537109, 17.295804977416992 49.55474853515625, 17.295398712158203 49.555637359619141, 17.2949161529541 49.556678771972656, 17.294462203979492 49.557662963867188, 17.29399299621582 49.558681488037109, 17.293556213378906 49.55963134765625, 17.293521881103516 49.559707641601562)"
243234160,rail,,"LINESTRING (17.278923034667969 49.593662261962891, 17.278722763061523 49.593856811523438, 17.27851676940918 49.594009399414062, 17.278213500976562 49.594219207763672, 17.278043746948242 49.594345092773438, 17.277917861938477 49.594459533691406, 17.277774810791016 49.594608306884766)"
243234162,rail,,"LINESTRING (17.280031204223633 49.5911979675293, 17.279972076416016 49.5914192199707, 17.279926300048828 49.591701507568359, 17.279895782470703 49.591869354248047, 17.279890060424805 49.5920524597168, 17.279922485351562 49.592266082763672, 17.280017852783203 49.592575073242188, 17.280084609985352 49.592765808105469, 17.280126571655273 49.592891693115234)"
243234165,rail,,"LINESTRING (17.293466567993164 49.559696197509766, 17.293502807617188 49.559616088867188, 17.2939395904541 49.558666229248047, 17.294408798217773 49.557651519775391, 17.294864654541016 49.556659698486328, 17.295343399047852 49.555622100830078, 17.295747756958008 49.554737091064453, 17.296186447143555 49.553791046142578, 17.296422958374023 49.553272247314453)"
243348823,rail,,"LINESTRING (17.277702331542969 49.598876953125, 17.277833938598633 49.599205017089844)"
243348824,rail,,"LINESTRING (17.280338287353516 49.602878570556641, 17.280202865600586 49.602581024169922)"
243348826,rail,,"LINESTRING (17.28660774230957 49.604640960693359, 17.28687858581543 49.604660034179688, 17.287057876586914 49.604663848876953)"
243348827,rail,,"LINESTRING (17.287368774414062 49.608074188232422, 17.287454605102539 49.6082878112793, 17.287765502929688 49.609298706054688)"
243348829,rail,,"LINESTRING (17.280607223510742 49.603099822998047, 17.28070068359375 49.603244781494141, 17.2807674407959 49.603363037109375, 17.280900955200195 49.603664398193359)"
243348830,rail,,"LINESTRING (17.277273178100586 49.598308563232422, 17.277664184570312 49.59893798828125, 17.277833938598633 49.599205017089844, 17.277984619140625 49.599445343017578, 17.279342651367188 49.601634979248047, 17.279796600341797 49.60235595703125, 17.280004501342773 49.602703094482422)"
243348834,abandoned,,"LINESTRING (17.294601440429688 49.603775024414062, 17.293729782104492 49.6038703918457, 17.29237174987793 49.604030609130859, 17.288547515869141 49.604484558105469, 17.287361145019531 49.604637145996094, 17.287200927734375 49.604652404785156, 17.287057876586914 49.604663848876953)"
243351471,rail,,"LINESTRING (17.274341583251953 49.601879119873047, 17.274404525756836 49.601737976074219, 17.274494171142578 49.601566314697266, 17.274669647216797 49.601337432861328, 17.274969100952148 49.60101318359375, 17.275167465209961 49.600795745849609, 17.275382995605469 49.600608825683594, 17.275516510009766 49.6004753112793, 17.275613784790039 49.600345611572266, 17.275701522827148 49.600223541259766, 17.275777816772461 49.6001091003418, 17.2758731842041 49.599887847900391, 17.27595329284668 49.599613189697266)"
243351472,rail,,"LINESTRING (17.274282455444336 49.60186767578125, 17.274406433105469 49.601596832275391, 17.2745418548584 49.601303100585938, 17.274717330932617 49.601024627685547, 17.274868011474609 49.600826263427734, 17.274991989135742 49.600627899169922, 17.275100708007812 49.60040283203125, 17.27519416809082 49.600196838378906, 17.275279998779297 49.600006103515625, 17.27537727355957 49.599784851074219, 17.275962829589844 49.598545074462891, 17.276063919067383 49.598320007324219, 17.276163101196289 49.598102569580078, 17.276237487792969 49.597892761230469, 17.276327133178711 49.597614288330078, 17.276439666748047 49.597305297851562, 17.276561737060547 49.597038269042969)"
243351474,rail,,"LINESTRING (17.274318695068359 49.602821350097656, 17.274465560913086 49.603012084960938)"
243351477,rail,,"LINESTRING (17.274410247802734 49.602687835693359, 17.274724960327148 49.602634429931641)"
243351478,rail,,"LINESTRING (17.274337768554688 49.603355407714844, 17.274347305297852 49.6034049987793, 17.274335861206055 49.603500366210938, 17.274307250976562 49.603595733642578)"
243351479,rail,,"LINESTRING (17.274410247802734 49.602745056152344, 17.274724960327148 49.602802276611328)"
243351481,rail,,"LINESTRING (17.274333953857422 49.602813720703125, 17.274513244628906 49.602993011474609)"
243351482,rail,,"LINESTRING (17.274404525756836 49.6026725769043, 17.274707794189453 49.60260009765625)"
243351483,rail,,"LINESTRING (17.2742862701416 49.602603912353516, 17.274448394775391 49.602264404296875)"
243351485,rail,,"LINESTRING (17.274347305297852 49.602622985839844, 17.274566650390625 49.602470397949219)"
243351486,rail,,"LINESTRING (17.274295806884766 49.602828979492188, 17.274406433105469 49.60302734375)"
243351487,rail,,"LINESTRING (17.274570465087891 49.600654602050781, 17.274448394775391 49.601047515869141)"
243351489,rail,,"LINESTRING (17.274402618408203 49.602760314941406, 17.274707794189453 49.602832794189453)"
243351490,rail,,"LINESTRING (17.274391174316406 49.602775573730469, 17.274684906005859 49.602867126464844)"
243351491,rail,,"LINESTRING (17.274381637573242 49.602787017822266, 17.2746524810791 49.6029052734375)"
243351492,rail,,"LINESTRING (17.274187088012695 49.60260009765625, 17.274145126342773 49.602500915527344)"
243351493,rail,,"LINESTRING (17.274368286132812 49.6027946472168, 17.27461051940918 49.602939605712891)"
243351494,rail,,"LINESTRING (17.27436637878418 49.602634429931641, 17.274604797363281 49.602493286132812)"
243351495,rail,,"LINESTRING (17.274255752563477 49.602596282958984, 17.274345397949219 49.602146148681641)"
243351496,rail,,"LINESTRING (17.274415969848633 49.602714538574219, 17.274740219116211 49.602718353271484)"
243351497,rail,,"LINESTRING (17.2744140625 49.602733612060547, 17.274738311767578 49.602752685546875)"
243351499,rail,,"LINESTRING (17.274152755737305 49.602825164794922, 17.273948669433594 49.603153228759766, 17.273910522460938 49.603237152099609)"
243351500,rail,,"LINESTRING (17.274351119995117 49.602806091308594, 17.274572372436523 49.602962493896484)"
243351501,rail,,"LINESTRING (17.274394989013672 49.6026611328125, 17.274684906005859 49.602565765380859)"
243351502,rail,,"LINESTRING (17.274274826049805 49.602832794189453, 17.274349212646484 49.6030387878418)"
243351503,rail,,"LINESTRING (17.274232864379883 49.602832794189453, 17.27423095703125 49.603046417236328)"
243351504,rail,,"LINESTRING (17.274383544921875 49.6026496887207, 17.274646759033203 49.602523803710938)"
243351507,rail,,"LINESTRING (17.274330139160156 49.602615356445312, 17.274515151977539 49.602443695068359)"
243351508,rail,,"LINESTRING (17.2744140625 49.602703094482422, 17.274736404418945 49.602676391601562)"
243351509,rail,,"LINESTRING (17.275741577148438 49.601711273193359, 17.275857925415039 49.600967407226562, 17.275917053222656 49.600627899169922)"
243351510,rail,yes,"LINESTRING (17.274261474609375 49.602119445800781, 17.274272918701172 49.602058410644531, 17.274341583251953 49.601879119873047)"
243351511,rail,,"LINESTRING (17.275516510009766 49.6004753112793, 17.275392532348633 49.600654602050781, 17.2752742767334 49.600799560546875, 17.274856567382812 49.601249694824219)"
243351512,rail,,"LINESTRING (17.27519416809082 49.600196838378906, 17.274953842163086 49.600528717041016, 17.274782180786133 49.600746154785156, 17.274627685546875 49.600971221923828, 17.274570465087891 49.601081848144531, 17.274394989013672 49.601478576660156, 17.274219512939453 49.601856231689453)"
243351513,rail,,"LINESTRING (17.274227142333984 49.602596282958984, 17.27423095703125 49.602458953857422, 17.274229049682617 49.602317810058594, 17.27424430847168 49.602195739746094, 17.274261474609375 49.602119445800781)"
243351514,rail,,"LINESTRING (17.274953842163086 49.600528717041016, 17.275148391723633 49.600147247314453, 17.275299072265625 49.599830627441406, 17.276096343994141 49.598094940185547, 17.276216506958008 49.597843170166016, 17.276327133178711 49.597614288330078)"
243351515,rail,,"LINESTRING (17.274204254150391 49.602108001708984, 17.274187088012695 49.602176666259766, 17.274181365966797 49.602275848388672, 17.274179458618164 49.602397918701172, 17.274192810058594 49.6025390625, 17.274208068847656 49.60260009765625)"
243351516,abandoned,,"LINESTRING (17.274360656738281 49.600799560546875, 17.274309158325195 49.600948333740234, 17.274267196655273 49.6010856628418, 17.274190902709961 49.60137939453125)"
243351517,rail,,"LINESTRING (17.27549934387207 49.6005973815918, 17.275362014770508 49.600807189941406, 17.27525520324707 49.600959777832031, 17.274936676025391 49.601276397705078, 17.274917602539062 49.601299285888672)"
243351519,rail,,"LINESTRING (17.27593994140625 49.600200653076172, 17.275897979736328 49.600429534912109, 17.275850296020508 49.600612640380859, 17.275789260864258 49.600784301757812, 17.275697708129883 49.600917816162109, 17.275600433349609 49.601039886474609, 17.275348663330078 49.601299285888672, 17.274921417236328 49.601791381835938)"
243351520,rail,,"LINESTRING (17.276453018188477 49.597873687744141, 17.2764892578125 49.598091125488281, 17.276498794555664 49.598285675048828, 17.276487350463867 49.598526000976562, 17.27625846862793 49.6002311706543, 17.276163101196289 49.600975036621094, 17.276081085205078 49.601703643798828, 17.276063919067383 49.602069854736328)"
243352573,rail,,"LINESTRING (17.266937255859375 49.615562438964844, 17.2674560546875 49.614887237548828, 17.267671585083008 49.6146125793457, 17.267822265625 49.614418029785156, 17.268033981323242 49.614143371582031, 17.268217086791992 49.613899230957031, 17.268329620361328 49.613742828369141, 17.268487930297852 49.613494873046875)"
243352576,rail,yes,"LINESTRING (17.260896682739258 49.630294799804688, 17.260990142822266 49.630088806152344)"
243352577,rail,,"LINESTRING (17.260990142822266 49.630088806152344, 17.261093139648438 49.629863739013672, 17.261558532714844 49.628856658935547, 17.262054443359375 49.627773284912109, 17.262550354003906 49.626705169677734, 17.263025283813477 49.625679016113281, 17.264265060424805 49.622997283935547)"
243352578,abandoned,,"LINESTRING (17.268947601318359 49.614223480224609, 17.26909065246582 49.613933563232422, 17.269399642944336 49.613422393798828, 17.269912719726562 49.612525939941406)"
243352579,rail,,"LINESTRING (17.2733211517334 49.605369567871094, 17.273370742797852 49.605716705322266, 17.273405075073242 49.6059684753418, 17.273435592651367 49.606147766113281, 17.273475646972656 49.606441497802734, 17.273521423339844 49.606739044189453, 17.273519515991211 49.606914520263672, 17.273492813110352 49.607086181640625, 17.273412704467773 49.607345581054688, 17.273311614990234 49.60772705078125, 17.27320671081543 49.607967376708984, 17.2730770111084 49.608230590820312, 17.271310806274414 49.612060546875, 17.271171569824219 49.612354278564453, 17.271062850952148 49.612545013427734, 17.270965576171875 49.612674713134766, 17.270843505859375 49.612800598144531, 17.270658493041992 49.612968444824219, 17.270435333251953 49.613109588623047, 17.270139694213867 49.6132926940918, 17.269784927368164 49.613548278808594, 17.26963996887207 49.613670349121094, 17.26953125 49.613784790039062, 17.269399642944336 49.613941192626953, 17.269201278686523 49.614143371582031, 17.268966674804688 49.614360809326172, 17.268795013427734 49.614543914794922, 17.2686824798584 49.614692687988281, 17.2685604095459 49.614875793457031)"
243352580,rail,,"LINESTRING (17.26628303527832 49.6179084777832, 17.266389846801758 49.61767578125, 17.266948699951172 49.6164665222168, 17.267486572265625 49.615306854248047, 17.267919540405273 49.6143684387207, 17.268033981323242 49.614143371582031)"
243490234,rail,,"LINESTRING (17.273372650146484 49.606407165527344, 17.273345947265625 49.606681823730469, 17.273292541503906 49.606853485107422, 17.273202896118164 49.607040405273438, 17.270944595336914 49.6119384765625, 17.270769119262695 49.612308502197266, 17.270696640014648 49.612445831298828, 17.27061653137207 49.612571716308594, 17.2705020904541 49.612724304199219, 17.270355224609375 49.612899780273438)"
243490235,rail,,"LINESTRING (17.273412704467773 49.606647491455078, 17.27337646484375 49.606769561767578, 17.273323059082031 49.606925964355469, 17.273262023925781 49.607059478759766, 17.2710018157959 49.6119499206543, 17.270832061767578 49.612319946289062, 17.270751953125 49.612464904785156, 17.270669937133789 49.612583160400391, 17.27049446105957 49.612796783447266, 17.270410537719727 49.6129150390625)"
243490236,rail,,"LINESTRING (17.273429870605469 49.603843688964844, 17.273357391357422 49.604019165039062, 17.273035049438477 49.604732513427734, 17.271076202392578 49.608974456787109, 17.270601272583008 49.610004425048828, 17.27025032043457 49.610767364501953, 17.270160675048828 49.610946655273438, 17.270042419433594 49.611148834228516, 17.269931793212891 49.611305236816406, 17.269695281982422 49.611667633056641, 17.269462585449219 49.612022399902344)"
243490237,rail,,"LINESTRING (17.272632598876953 49.60528564453125, 17.272415161132812 49.605632781982422, 17.272310256958008 49.605842590332031, 17.272018432617188 49.606483459472656, 17.270883560180664 49.608936309814453, 17.270412445068359 49.609962463378906, 17.26997184753418 49.610912322998047, 17.269725799560547 49.611454010009766, 17.269462585449219 49.612022399902344, 17.269317626953125 49.612346649169922, 17.269100189208984 49.612812042236328, 17.268953323364258 49.613124847412109, 17.268398284912109 49.614326477050781, 17.267978668212891 49.615226745605469)"
243490238,rail,,"LINESTRING (17.270458221435547 49.607616424560547, 17.270517349243164 49.6074333190918, 17.270599365234375 49.607250213623047, 17.271038055419922 49.606288909912109, 17.271430969238281 49.605461120605469, 17.271690368652344 49.605037689208984, 17.27191162109375 49.604736328125, 17.272090911865234 49.604522705078125)"
243490239,rail,,"LINESTRING (17.270410537719727 49.613071441650391, 17.270565032958984 49.612949371337891, 17.270685195922852 49.612831115722656, 17.270818710327148 49.612689971923828, 17.270938873291016 49.612533569335938, 17.271068572998047 49.612289428710938, 17.271183013916016 49.612041473388672, 17.273342132568359 49.607349395751953, 17.273416519165039 49.6071662902832, 17.273456573486328 49.607028961181641, 17.273471832275391 49.60687255859375, 17.273464202880859 49.606689453125, 17.273475646972656 49.606441497802734)"
243490240,abandoned,,"LINESTRING (17.272506713867188 49.604175567626953, 17.27244758605957 49.6042594909668, 17.272283554077148 49.604473114013672, 17.272083282470703 49.604732513427734, 17.271905899047852 49.6049690246582, 17.271766662597656 49.605144500732422, 17.271682739257812 49.60528564453125, 17.271627426147461 49.605392456054688, 17.271198272705078 49.606327056884766, 17.270463943481445 49.607925415039062, 17.270355224609375 49.608188629150391)"
243490241,turntable,,"LINESTRING (17.265138626098633 49.609153747558594, 17.265176773071289 49.609146118164062, 17.265205383300781 49.609130859375, 17.265222549438477 49.609115600585938, 17.265233993530273 49.609092712402344, 17.265232086181641 49.609066009521484, 17.26521110534668 49.609035491943359, 17.265188217163086 49.6090202331543, 17.26515007019043 49.6090087890625, 17.265115737915039 49.6090087890625, 17.265081405639648 49.609012603759766, 17.265045166015625 49.609024047851562, 17.265018463134766 49.609046936035156, 17.265005111694336 49.60906982421875, 17.265007019042969 49.609096527099609, 17.2650203704834 49.6091194152832, 17.265045166015625 49.609138488769531, 17.265073776245117 49.609149932861328, 17.265096664428711 49.609153747558594, 17.265138626098633 49.609153747558594)"
243490243,rail,,"LINESTRING (17.2733211517334 49.605369567871094, 17.273279190063477 49.605068206787109)"
243490244,rail,,"LINESTRING (17.269315719604492 49.612052917480469, 17.26915168762207 49.612541198730469)"
243490246,rail,,"LINESTRING (17.272916793823242 49.603477478027344, 17.273044586181641 49.603199005126953, 17.273454666137695 49.602333068847656)"
243490247,rail,,"LINESTRING (17.273988723754883 49.602855682373047, 17.273910522460938 49.603237152099609, 17.273847579956055 49.603546142578125)"
243490248,rail,,"LINESTRING (17.273721694946289 49.603492736816406, 17.273601531982422 49.603813171386719, 17.273502349853516 49.604026794433594, 17.273386001586914 49.604305267333984, 17.2733211517334 49.604476928710938)"
243490249,abandoned,,"LINESTRING (17.271905899047852 49.6049690246582, 17.271717071533203 49.605342864990234, 17.271261215209961 49.606342315673828, 17.270980834960938 49.606948852539062)"
243490250,disused,,"LINESTRING (17.270500183105469 49.607627868652344, 17.270530700683594 49.607551574707031, 17.271100997924805 49.6063117980957, 17.271511077880859 49.605419158935547, 17.271690368652344 49.605037689208984)"
243490251,rail,,"LINESTRING (17.273914337158203 49.602523803710938, 17.273721694946289 49.603130340576172, 17.273635864257812 49.603439331054688, 17.2735538482666 49.603786468505859, 17.273502349853516 49.604026794433594)"
243490252,rail,,"LINESTRING (17.273298263549805 49.605785369873047, 17.273277282714844 49.606048583984375, 17.273233413696289 49.606224060058594, 17.273166656494141 49.606380462646484, 17.272985458374023 49.606765747070312, 17.272462844848633 49.607902526855469, 17.270284652709961 49.612613677978516, 17.270029067993164 49.613121032714844)"
243490253,rail,,"LINESTRING (17.274023056030273 49.602462768554688, 17.273880004882812 49.602848052978516, 17.273818969726562 49.603042602539062, 17.273775100708008 49.603233337402344, 17.273721694946289 49.603492736816406, 17.273660659790039 49.603866577148438, 17.273586273193359 49.604106903076172)"
243490254,rail,,"LINESTRING (17.270088195800781 49.611248016357422, 17.270267486572266 49.610984802246094, 17.270376205444336 49.610794067382812, 17.270486831665039 49.610553741455078, 17.270732879638672 49.610027313232422, 17.271196365356445 49.6090087890625, 17.273048400878906 49.604995727539062, 17.273176193237305 49.604690551757812)"
243490255,rail,,"LINESTRING (17.273504257202148 49.603496551513672, 17.273384094238281 49.603809356689453, 17.272974014282227 49.604721069335938, 17.271003723144531 49.608978271484375, 17.270540237426758 49.6099853515625, 17.270421981811523 49.610248565673828, 17.27033805847168 49.610420227050781, 17.269931793212891 49.611305236816406)"
243490256,rail,,"LINESTRING (17.273324966430664 49.606227874755859, 17.273279190063477 49.606391906738281, 17.273229598999023 49.606536865234375, 17.273105621337891 49.606803894042969, 17.2725887298584 49.607933044433594, 17.270750045776367 49.611896514892578, 17.270492553710938 49.612457275390625, 17.270362854003906 49.612701416015625)"
243490257,rail,,"LINESTRING (17.270120620727539 49.6113395690918, 17.270235061645508 49.611152648925781, 17.270339965820312 49.610988616943359, 17.270431518554688 49.610809326171875, 17.27055549621582 49.610565185546875, 17.270792007446289 49.610038757324219, 17.271255493164062 49.609024047851562, 17.273050308227539 49.605148315429688, 17.273134231567383 49.604938507080078)"
243490258,rail,,"LINESTRING (17.269956588745117 49.610378265380859, 17.27006721496582 49.610111236572266, 17.27025032043457 49.609714508056641, 17.271091461181641 49.607894897460938, 17.271760940551758 49.606452941894531, 17.272600173950195 49.6046257019043, 17.272974014282227 49.603797912597656, 17.273059844970703 49.603614807128906, 17.273176193237305 49.603385925292969)"
243490739,rail,yes,"LINESTRING (17.256332397460938 49.640163421630859, 17.256368637084961 49.640083312988281)"
243490742,rail,,"LINESTRING (17.256368637084961 49.640083312988281, 17.256725311279297 49.639305114746094, 17.257225036621094 49.638229370117188, 17.257909774780273 49.636749267578125, 17.258884429931641 49.634639739990234, 17.259628295898438 49.633029937744141, 17.260602951049805 49.630928039550781, 17.260896682739258 49.630294799804688)"
243499325,rail,yes,"LINESTRING (17.251762390136719 49.650047302246094, 17.251846313476562 49.649860382080078)"
243499327,rail,yes,"LINESTRING (17.251901626586914 49.649875640869141, 17.251815795898438 49.650062561035156)"
243499329,rail,yes,"LINESTRING (17.25312614440918 49.647232055664062, 17.253087997436523 49.647312164306641)"
243499370,rail,yes,"LINESTRING (17.253032684326172 49.647293090820312, 17.253070831298828 49.647212982177734)"
243499373,rail,,"LINESTRING (17.251815795898438 49.650062561035156, 17.251672744750977 49.650363922119141, 17.251178741455078 49.651435852050781, 17.250677108764648 49.652519226074219, 17.250188827514648 49.6535758972168, 17.249979019165039 49.654022216796875, 17.249740600585938 49.654514312744141, 17.249618530273438 49.654754638671875, 17.249481201171875 49.655014038085938, 17.249347686767578 49.655246734619141, 17.249200820922852 49.655487060546875, 17.249055862426758 49.655712127685547, 17.248899459838867 49.655948638916016, 17.248735427856445 49.656181335449219, 17.248556137084961 49.656425476074219, 17.248386383056641 49.656642913818359, 17.248205184936523 49.656864166259766, 17.247987747192383 49.657119750976562, 17.247777938842773 49.6573486328125, 17.247560501098633 49.657585144042969, 17.247318267822266 49.657821655273438, 17.247085571289062 49.658046722412109, 17.246826171875 49.658283233642578, 17.24665641784668 49.658432006835938)"
243499374,rail,,"LINESTRING (17.24665641784668 49.658374786376953, 17.246789932250977 49.658256530761719, 17.247049331665039 49.658016204833984, 17.247264862060547 49.657810211181641, 17.247503280639648 49.657569885253906, 17.247722625732422 49.6573371887207, 17.247945785522461 49.657089233398438, 17.248149871826172 49.656852722167969, 17.24833869934082 49.656623840332031, 17.248504638671875 49.656406402587891, 17.248682022094727 49.656166076660156, 17.248847961425781 49.655929565429688, 17.249002456665039 49.655696868896484, 17.249147415161133 49.655467987060547, 17.249290466308594 49.655235290527344, 17.249425888061523 49.654994964599609, 17.249565124511719 49.654739379882812, 17.249692916870117 49.654495239257812, 17.249923706054688 49.654014587402344, 17.250137329101562 49.653556823730469, 17.250625610351562 49.652503967285156, 17.251125335693359 49.651420593261719, 17.251621246337891 49.650356292724609, 17.251762390136719 49.650047302246094)"
243499387,rail,,"LINESTRING (17.253087997436523 49.647312164306641, 17.25267219543457 49.6482048034668, 17.252176284790039 49.649272918701172, 17.251901626586914 49.649875640869141)"
243499392,rail,,"LINESTRING (17.251846313476562 49.649860382080078, 17.25212287902832 49.649261474609375, 17.252616882324219 49.648193359375, 17.253032684326172 49.647293090820312)"
243499407,rail,,"LINESTRING (17.253070831298828 49.647212982177734, 17.253808975219727 49.645626068115234, 17.2542781829834 49.644603729248047, 17.254768371582031 49.643547058105469, 17.2552547454834 49.642490386962891, 17.256004333496094 49.640872955322266, 17.256332397460938 49.640163421630859)"
251867303,rail,,"LINESTRING (17.284582138061523 49.585884094238281, 17.284399032592773 49.586116790771484)"
251867305,rail,,"LINESTRING (17.28474235534668 49.5854377746582, 17.284399032592773 49.586116790771484, 17.283933639526367 49.587020874023438, 17.283878326416016 49.587158203125, 17.283838272094727 49.587333679199219, 17.2838077545166 49.587451934814453)"
253142879,tram,,"LINESTRING (17.279203414916992 49.596229553222656, 17.279289245605469 49.596168518066406)"
253142880,tram,yes,"LINESTRING (17.279922485351562 49.587936401367188, 17.281007766723633 49.588104248046875)"
